GROUP	SD
1	5.700474316835
2	0.888884437377716
3	2.10780362311322
4	2.02080370583319
5	0.990152172842874
6	0.544375821199565
7	0.794432334797935
8	2.16128318650696
9	0.800655312209444
10	0.616576368745835
11	1.42359974968591
12	0.31617178938751
13	0.558473181944217
14	0.121703232694536
15	0.457196486479245
16	1.67602707917562
17	0.778909638520605
18	0.767520297049329
19	0.685219655203131
20	1.09603397008021
21	10.5948039020082
22	1.69558053726026
23	1.00326634840112
24	0.517298929545287
25	0.659540461160634
26	0.626416094626693
27	0.821988342225397
28	1.9307782897855
29	0.54507703467109
30	1.04420001922197
31	1.78977646951285
32	1.25411895829831
33	0.497942444357043
34	1.27837073037633
35	0.599459968732276
36	1.58965586032511
37	1.01253955335183
38	1.32138712495238
39	0.46591611079525
40	0.405682330457056
41	0.43196531283457
42	59.2176569370778
43	0.815947549265202
44	0.290696589646318
45	0.00304089159622724
46	0.838061235444558
47	1.02957415367339
48	1.18053842136912
49	1.37195922727888
50	0.78093317940961
51	0.460709558443976
52	0.614717726736929
53	0.00291153749270596
54	0.00358261681596061
55	1.9642996309485
56	2.51675169006455
57	1.11636698905251
58	0.697579071271495
59	0.526273380147112
60	0.681917068478786
61	0.39940665179263
62	1.25789848600006
63	0.503894037663531
64	0.907691754977427
65	0.549676890440556
66	1.04238226488112
67	1.63962761358626
68	4.20896046985482
69	0.7971158884836
70	1.85539398008288
71	1.52579698699902
72	1.59220663192431
73	0.346696105079499
74	1.28885256148043
75	0.832288462054035
76	0.0901241204204156
77	0.216028950834603
78	0.40288634462036
79	2.12834319104221
80	1.30570487013763
81	0.905787267283312
82	0.620634855621072
83	0.585999907647276
84	3.44701853622632
85	1.17216515445585
86	0.638231582115535
87	1.20607907078848
88	0.812252779377025
89	0.433741064730904
90	1.51282281920649
91	2.07915764473861
92	3.20868305251454
93	1.37833833501303
94	0.988127317950728
95	0.52358980592904
96	0.139477041353408
97	1.20224709887438
98	2.59057174075226
99	4.61721071375209
100	1.34087282764008
101	1.2355492114987
102	1.29946161579828
103	1.52167946282037
104	1.19339642848109
105	0.838621536834789
106	2.22708490598051
